Hour/year,Month,Hour/day,Day/month,Day/week,Air temp.,Wind speed,Solar alt,Solar azim,I_GvT_N,I_Gvd_N,I_Gvdif_N,I_GvT_E,I_Gvd_E,I_Gvdif_E,I_GvT_S,I_Gvd_S,I_Gvdif_S,I_GvT_W,I_Gvd_W,I_Gvdif_W,I_GhT,I_GhD,I_GhDif
5150,8,14,3,5,22.39,3.72,64.14475746,225.6710266,202.0582062,0,202.0582062,220.0036651,17.9454589,202.0582062,399.0831436,197.0249374,202.0582062,202.0582062,0,202.0582062,662.4033934,408.2477524,254.155641
5151,8,15,3,5,22.57,4,62.09808598,245.2053483,125.7598805,0,125.7598805,125.7598805,0,125.7598805,136.139769,10.3798885,125.7598805,130.9193413,5.1594608,125.7598805,251,21.8907044,229.1092956
5152,8,16,3,5,22.27,4.41,55.23716221,258.5815948,194.3493258,0,194.3493258,194.3493258,0,194.3493258,296.88406,102.5347342,194.3493258,320.1328599,125.7835341,194.3493258,526.6869905,233.8140888,292.8729017
5153,8,17,3,5,21.94,4.21,45.84412163,269.0783066,173.1403028,0,173.1403028,173.1403028,0,173.1403028,243.6000846,70.4597818,173.1403028,346.762375,173.6220722,173.1403028,459.1516743,192.9785375,266.1731368
5154,8,18,3,5,21.79,3.93,35.35399572,278.3768137,147.4031605,0,147.4031605,147.4031605,0,147.4031605,204.7254143,57.3222538,147.4031605,500.1543592,352.7511987,147.4031605,438.2876842,253.5439146,184.7437696
5155,8,19,3,5,21.49,3.66,24.48892383,287.4448167,124.0705153,9.4296706,114.6408447,114.6408447,0,114.6408447,114.6408447,0,114.6408447,469.0603778,354.4195331,114.6408447,308.0809708,161.4926777,146.5882931
5156,8,20,3,5,21.18,3.66,13.66847262,296.975757,41.97142474,3.34295024,38.6284745,38.6284745,0,38.6284745,38.6284745,0,38.6284745,55.16372654,16.53525204,38.6284745,77,4.10257893,72.89742107
5157,8,21,3,5,20.77,3.52,3.217704743,307.5748406,57.91086039,38.64745394,19.26340645,19.26340645,0,19.26340645,19.26340645,0,19.26340645,118.3674973,99.10409085,19.26340645,34.97970924,5.98015551,28.99955373
5158,8,22,3,5,19.69,3.03,0,319.7955859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5159,8,23,3,5,19.09,2.9,0,334.0059613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5160,8,24,3,5,18.61,3.1,0,350.051962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5161,8,1,4,6,18.15,3.45,0,7.0197491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5162,8,2,4,6,17.87,3.79,0,23.3776652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5163,8,3,4,6,17.75,4,0,37.989965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5164,8,4,4,6,17.63,4.14,0,50.571945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5165,8,5,4,6,17.54,4.28,0,61.4364735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5166,8,6,4,6,17.53,4.34,0,71.1270417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5167,8,7,4,6,17.68,4.48,0,80.24617969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5168,8,8,4,6,17.78,4.48,10.13986516,89.4666747,57.22558131,31.69920942,25.52637189,149.7246722,124.1983003,25.52637189,25.52637189,0,25.52637189,25.52637189,0,25.52637189,51.6282399,22.92432344,28.70391646
5169,8,9,4,6,18.44,5.17,20.88407578,99.68835703,97.04691052,22.13437025,74.91254027,357.3220779,282.4095376,74.91254027,74.91254027,0,74.91254027,74.91254027,0,74.91254027,192.9841411,108.0822391,84.90190205
5170,8,10,4,6,19.04,5.52,31.77269074,112.414863,114.440916,0,114.440916,394.6267334,280.1858174,114.440916,143.4833261,29.0424101,114.440916,114.440916,0,114.440916,318.8625611,174.4675041,144.395057
5171,8,11,4,6,19.7,5.86,42.42918455,130.5396331,148.7814348,0,148.7814348,445.1900006,296.4085658,148.7814348,244.8514673,96.0700325,148.7814348,148.7814348,0,148.7814348,461.9508674,284.8107216,177.1401458
5172,8,12,4,6,20.33,6.14,52.25725357,158.6675676,145.254831,0,145.254831,173.5889703,28.3341393,145.254831,163.9599577,18.7051267,145.254831,145.254831,0,145.254831,305.4101282,43.8604558,261.5496724
5173,8,13,4,6,21.21,6.55,60.10098105,195.232866,165.563132,0,165.563132,184.4258238,18.8626918,165.563132,192.670333,27.107201,165.563132,165.563132,0,165.563132,352.2927169,57.4332171,294.8594998
5174,8,14,4,6,21.72,6.62,63.8839606,225.3989838,172.1913175,0,172.1913175,174.7723684,2.5810509,172.1913175,201.0680125,28.876695,172.1913175,172.1913175,0,172.1913175,365.0565291,59.1377483,305.9187808
5175,8,15,4,6,22.12,6.76,61.84226976,244.9225656,181.2626661,0,181.2626661,181.2626661,0,181.2626661,216.826091,35.5634249,181.2626661,198.8312326,17.5685665,181.2626661,393.791734,74.1084803,319.6832537
5176,8,16,4,6,22.29,6.83,55.01030792,258.3274784,156.5253919,0,156.5253919,156.5253919,0,156.5253919,177.8109799,21.285588,156.5253919,182.4179745,25.8925826,156.5253919,328.7916258,47.8879741,280.9036517
5177,8,17,4,6,22.4,6.97,45.64047591,268.8519815,127.2547539,0,127.2547539,127.2547539,0,127.2547539,137.9594001,10.7046462,127.2547539,153.3169709,26.062217,127.2547539,260.9018116,28.8120146,232.089797
5178,8,18,4,6,21.97,6.83,35.16223321,278.1720035,110.992437,0,110.992437,110.992437,0,110.992437,117.7106493,6.7182123,110.992437,151.3443592,40.3519222,110.992437,231.6071485,28.8166037,202.7905448
5179,8,19,4,6,21.4,6.83,24.29992831,287.2568301,52.96366988,0.16511146,52.79855842,52.79855842,0,52.79855842,52.79855842,0,52.79855842,59.95694067,7.15838225,52.79855842,103,3.23298239,99.76701761
5180,8,20,4,6,20.76,6.34,13.47540717,296.8031609,72.48484077,19.45756556,53.02727521,53.02727521,0,53.02727521,53.02727521,0,53.02727521,150.9011498,97.87387459,53.02727521,114.5833503,23.9119804,90.6713699
5181,8,21,4,6,19.99,5.1,3.015224829,307.4208468,3.06911169,0,3.06911169,3.06911169,0,3.06911169,3.06911169,0,3.06911169,3.06911169,0,3.06911169,6,0,6
5182,8,22,4,6,19.23,4.83,0,319.6699732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5183,8,23,4,6,18.56,4.62,0,333.9259401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5184,8,24,4,6,17.98,4.48,0,350.0371807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5185,8,1,5,7,17.51,4,0,7.0825985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5186,8,2,5,7,17.25,3.79,0,23.5053075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5187,8,3,5,7,16.88,3.52,0,38.1603874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5188,8,4,5,7,16.69,3.17,0,50.7666903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5189,8,5,5,7,16.32,2.83,0,61.6458913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5190,8,6,5,7,16.4,2.83,0,71.3489287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5191,8,7,5,7,16.28,3.03,0,80.4835018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5192,8,8,5,7,16.22,3.1,9.978634024,89.72631297,53.43620633,29.11029875,24.32590758,140.2263245,115.9004169,24.32590758,24.32590758,0,24.32590758,24.32590758,0,24.32590758,48.19775146,21.02517805,27.17257341
5193,8,9,5,7,16.64,2.97,20.72976996,99.98042818,81.49568208,12.96291938,68.5327627,243.1496636,174.6169009,68.5327627,68.5327627,0,68.5327627,68.5327627,0,68.5327627,158.6545964,66.26778221,92.38681419
5194,8,10,5,7,16.95,2.21,31.6177003,112.7492045,95.82882358,0,95.82882358,176.0483184,80.21949482,95.82882358,104.5099756,8.68115202,95.82882358,95.82882358,0,95.82882358,210.8611636,49.6738664,161.1872972
5195,8,11,5,7,17.79,1.86,42.26345101,130.9021228,97.31956808,0,97.31956808,111.9528809,14.63331282,97.31956808,102.1435185,4.82395042,97.31956808,97.31956808,0,97.31956808,194.0760649,14.0021824,180.0738825
5196,8,12,5,7,18.56,2.69,52.06695783,158.9234109,133.4043368,0,133.4043368,153.2893231,19.8849863,133.4043368,146.6867844,13.2824476,133.4043368,133.4043368,0,133.4043368,273.1391442,30.6812035,242.4579407
5197,8,13,5,7,18.97,2.28,59.87109505,195.1553304,189.9418603,0,189.9418603,256.7141507,66.7722904,189.9418603,286.9051745,96.9633142,189.9418603,189.9418603,0,189.9418603,492.9577634,202.8594826,290.0982808
5198,8,14,5,7,19.3,0.97,63.61854388,225.1290301,209.1162111,0,209.1162111,223.1726658,14.0564547,209.1162111,369.5517155,160.4355044,209.1162111,209.1162111,0,209.1162111,625.1274383,324.6971487,300.4302896
5199,8,15,5,7,20.12,2.07,61.58113881,244.6391553,208.6915154,0,208.6915154,208.6915154,0,208.6915154,364.6392431,155.9477277,208.6915154,285.2664922,76.5749768,208.6915154,621.8128861,321.0612143,300.7516718
5200,8,16,5,7,20.75,3.52,54.77789674,258.0716392,195.7488642,0,195.7488642,195.7488642,0,195.7488642,310.2104244,114.4615602,195.7488642,333.8213397,138.0724755,195.7488642,545.9887026,254.0329068,291.9557958
5201,8,17,5,7,20.63,3.59,45.43143391,268.623587,159.2099156,0,159.2099156,159.2099156,0,159.2099156,206.6647639,47.4548483,159.2099156,273.3724014,114.1624858,159.2099156,380.0551287,125.5087204,254.5464083
5202,8,18,5,7,20.09,3.03,34.96530545,277.965052,136.7669261,0,136.7669261,136.7669261,0,136.7669261,164.6498167,27.8828906,136.7669261,300.2909435,163.5240174,136.7669261,335.1472666,116.0037165,219.1435501
5203,8,19,5,7,19.48,1.45,24.10593905,287.0667455,105.7272549,3.9066402,101.8206147,101.8206147,0,101.8206147,101.8206147,0,101.8206147,302.214893,200.3942783,101.8206147,244.2954539,89.6826592,154.6127947
5204,8,20,5,7,19.04,1.24,13.27743542,296.628603,25.62922298,0.12438406,25.50483892,25.50483892,0,25.50483892,25.50483892,0,25.50483892,26.14138322,0.6365443,25.50483892,49,0.15304887,48.84695113
5205,8,21,5,7,18.93,2.07,2.807845906,307.2651836,22.78230606,9.65718008,13.12512598,13.12512598,0,13.12512598,13.12512598,0,13.12512598,38.33224947,25.20712349,13.12512598,25.96843335,1.32391781,24.64451554
5206,8,22,5,7,17.88,3.1,0,319.5432899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5207,8,23,5,7,17.49,5.17,0,333.8459586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5208,8,24,5,7,17.34,6.69,0,350.0241067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5209,8,1,6,1,17.66,8.07,0,7.1489244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5210,8,2,6,1,17.96,8.9,0,23.6376459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5211,8,3,6,1,18.16,9.17,0,38.3359521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5212,8,4,6,1,18.33,9.17,0,50.9665549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5213,8,5,6,1,18.44,9.31,0,61.8602668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5214,8,6,6,1,18.45,9.03,0,71.5756538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5215,8,7,6,1,18.32,8.55,0,80.72565725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5216,8,8,6,1,18.2,7.66,9.81571454,89.99091296,68.2689527,40.56797657,27.70097613,191.9286533,164.2276772,27.70097613,27.70097613,0,27.70097613,27.70097613,0,27.70097613,55.4812671,29.26749598,26.21377112
5217,8,9,6,1,18.58,8.62,20.5737468,100.2776829,78.4531502,11.32022388,67.13292632,228.8160193,161.683093,67.13292632,67.13292632,0,67.13292632,67.13292632,0,67.13292632,151.9001808,60.83671047,91.06347033
5218,8,10,6,1,18.42,7.59,31.46077219,113.0888325,82.58816878,0,82.58816878,107.7597614,25.17159262,82.58816878,85.42932733,2.84115855,82.58816878,82.58816878,0,82.58816878,168.4675896,15.4992731,152.9683165
5219,8,11,6,1,18.17,6.62,42.09533882,131.2692203,103.7347997,0,103.7347997,122.5776731,18.8428734,103.7347997,110.0530488,6.3182491,103.7347997,103.7347997,0,103.7347997,209.145172,17.9545612,191.1906108
5220,8,12,6,1,18.07,6.21,51.87360702,159.1825393,84.98424721,0,84.98424721,89.62640959,4.64216238,84.98424721,88.12208533,3.13783812,84.98424721,84.98424721,0,84.98424721,165,7.1392335,157.8607665
5221,8,13,6,1,17.81,5.66,59.63735843,195.0822788,92.52467106,0,92.52467106,95.56276515,3.03809409,92.52467106,96.98352346,4.4588524,92.52467106,92.52467106,0,92.52467106,180,9.2101546,170.7898454
5222,8,14,6,1,17.92,5.31,63.34857981,224.8612737,94.07764502,0,94.07764502,94.49747918,0.41983416,94.07764502,98.97170157,4.89405655,94.07764502,94.07764502,0,94.07764502,183,9.787151,173.212849
5223,8,15,6,1,17.69,4.76,61.3147948,244.3552666,100.2140746,0,100.2140746,100.2140746,0,100.2140746,105.949654,5.7355794,100.2140746,103.0137896,2.799715,100.2140746,196,11.6648769,184.3351231
5224,8,16,6,1,18.03,4.55,54.54002244,257.8141952,106.8560701,0,106.8560701,106.8560701,0,106.8560701,113.4006193,6.5445492,106.8560701,114.6850798,7.8290097,106.8560701,211,14.3268378,196.6731622
5225,8,17,6,1,17.9,4.21,45.21707856,268.3932097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5226,8,18,6,1,17.82,4.28,34.76329247,277.7560211,61.14879599,0,61.14879599,61.14879599,0,61.14879599,61.83635767,0.68756168,61.14879599,65.08750714,3.93871115,61.14879599,118,2.7750749,115.2249251
5227,8,19,6,1,17.69,4.28,23.90703835,286.8746039,81.35387383,0.71802923,80.6358446,80.6358446,0,80.6358446,80.6358446,0,80.6358446,125.8093026,45.173458,80.6358446,168.5135513,20.02729,148.4862613
5228,8,20,6,1,17.4,4,13.07464426,296.4521048,104.8917404,41.23385113,63.65788927,63.65788927,0,63.65788927,63.65788927,0,63.65788927,278.4396239,214.7817346,63.65788927,142.5860437,50.79199053,91.79405317
5229,8,21,6,1,16.85,3.17,2.595659926,307.107853,57.96362956,38.05994833,19.90368123,19.90368123,0,19.90368123,19.90368123,0,19.90368123,120.1549235,100.2512423,19.90368123,35.69616893,4.86127304,30.83489589
5230,8,22,6,1,16.36,2.55,0,319.4155198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5231,8,23,6,1,15.69,2,0,333.7659896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5232,8,24,6,1,15.04,1.59,0,350.0127153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5233,8,1,7,2,14.03,1.31,0,7.2187039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5234,8,2,7,2,15.2,0.62,0,23.7746504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5235,8,3,7,2,14.92,0.41,0,38.5166099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5236,8,4,7,2,13.44,1.1,0,51.1714698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5237,8,5,7,2,12.8,1.86,0,62.0795155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5238,8,6,7,2,13.17,2.21,0,71.8071192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5239,8,7,7,2,13.4,2.48,0,80.9725337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5240,8,8,7,2,13.47,2.97,9.65112218,90.26034076,77.57859335,48.03608458,29.54250877,227.3832254,197.8407166,29.54250877,29.54250877,0,29.54250877,29.54250877,0,29.54250877,61.46575152,34.62135137,26.84440015
5241,8,9,7,2,14.41,3.79,20.41600771,100.5799502,109.3167018,36.88202501,72.43467679,633.6799031,561.2452263,72.43467679,72.43467679,0,72.43467679,72.43467679,0,72.43467679,265.3819803,209.3543196,56.02766075
5242,8,10,7,2,15.66,4.48,31.30189645,113.4335087,101.6239434,0,101.6239434,739.1594303,637.5354869,101.6239434,176.607275,74.9833316,101.6239434,101.6239434,0,101.6239434,458.9515379,390.3285999,68.62293802
5243,8,11,7,2,17.15,5.31,41.92483209,131.6405818,117.7416401,0,117.7416401,731.1525691,613.410929,117.7416401,326.9652043,209.2235642,117.7416401,117.7416401,0,117.7416401,636.8313164,582.0236878,54.80762856
5244,8,12,7,2,18.45,6.07,51.67719158,159.4445743,175.5448017,0,175.5448017,401.8617034,226.3169017,175.5448017,330.3677539,154.8229522,175.5448017,175.5448017,0,175.5448017,572.1652898,346.922275,225.2430148
5245,8,13,7,2,19.44,6.69,59.39979252,195.0135343,164.9435799,0,164.9435799,183.5225371,18.5789572,164.9435799,192.5068349,27.563255,164.9435799,164.9435799,0,164.9435799,350.267089,56.2056384,294.0614506
5246,8,14,7,2,19.73,7.1,63.0741414,224.5958066,138.3451898,0,138.3451898,175.3638779,37.0186881,138.3451898,579.5857471,441.2405573,138.3451898,138.3451898,0,138.3451898,904.4662056,871.8127678,32.65343785
5247,8,15,7,2,19.24,7.24,61.04334127,244.0710393,113.3275893,0,113.3275893,113.3275893,0,113.3275893,121.5295364,8.2019471,113.3275893,117.3080678,3.9804785,113.3275893,224,16.4765342,207.5234658
5248,8,16,7,2,18.16,6.48,54.29678251,257.5552591,70.46057936,0,70.46057936,70.46057936,0,70.46057936,72.12848162,1.66790226,70.46057936,72.43937161,1.97879225,70.46057936,135,3.6010953,131.3989047
5249,8,17,7,2,17.98,6.21,44.99749714,268.1609325,145.6764656,0,145.6764656,145.6764656,0,145.6764656,165.5797769,19.9033113,145.6764656,192.4356747,46.7592091,145.6764656,312.3768511,50.814508,261.5623431
5250,8,18,7,2,17.56,6,34.55627867,277.5449692,145.4742522,0,145.4742522,145.4742522,0,145.4742522,204.981483,59.5072308,145.4742522,478.5735178,333.0992656,145.4742522,418.5939867,233.0469548,185.5470319
5251,8,19,7,2,17.19,5.79,23.70331274,286.6804435,112.7105978,7.4341434,105.2764544,105.2764544,0,105.2764544,105.2764544,0,105.2764544,711.3048466,606.0283922,105.2764544,367.3091566,266.0896756,101.219481
5252,8,20,7,2,16.85,5.03,12.86712463,296.2736847,174.3973314,114.8236817,59.57364972,59.57364972,0,59.57364972,59.57364972,0,59.57364972,668.6259706,609.0523209,59.57364972,200.4733653,141.5747059,58.89865939
5253,8,21,7,2,16.92,4,2.37876267,306.9488533,124.0173219,107.9736063,16.04371557,16.04371557,0,16.04371557,16.04371557,0,16.04371557,303.0911667,287.0474511,16.04371557,42.70256276,12.73995782,29.96260494
5254,8,22,7,2,16.55,3.24,0,319.2866424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5255,8,23,7,2,15.98,2.76,0,333.6860015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5256,8,24,7,2,15.57,2.83,0,350.0029771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5257,8,1,8,3,15.21,2.76,0,7.2919096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5258,8,2,8,3,15.1,2.55,0,23.9162867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5259,8,3,8,3,15.03,2.76,0,38.7023077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5260,8,4,8,3,14.88,3.17,0,51.3813624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5261,8,5,8,3,14.71,3.45,0,62.3035495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5262,8,6,8,3,14.73,3.31,0,72.0432244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5263,8,7,8,3,14.69,3.03,0,81.22401586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5264,8,8,8,3,14.57,2.76,9.484869873,90.53445943,101.2053051,70.53703134,30.66827376,326.4137126,295.7454388,30.66827376,30.66827376,0,30.66827376,30.66827376,0,30.66827376,76.12263357,50.79645587,25.3261777
5265,8,9,8,3,15.13,2.76,20.25655158,100.887056,106.1127228,31.91768252,74.19504028,594.5546599,520.3596196,74.19504028,74.19504028,0,74.19504028,74.19504028,0,74.19504028,253.3942382,192.3993169,60.99492134
5266,8,10,8,3,16.06,3.38,31.1410609,113.7829912,106.6678078,0,106.6678078,676.1193515,569.4515437,106.6678078,176.3934555,69.7256477,106.6678078,106.6678078,0,106.6678078,424.9587991,346.6416143,78.3171848
5267,8,11,8,3,16.74,3.72,41.75191322,132.0158627,137.9997217,0,137.9997217,593.9403694,455.9406477,137.9997217,296.1939976,158.1942759,137.9997217,137.9997217,0,137.9997217,547.7603578,430.7701231,116.9902347
5268,8,12,8,3,17.36,3.79,51.47770121,159.7091415,167.1259941,0,167.1259941,465.5592261,298.433232,167.1259941,373.7686939,206.6426998,167.1259941,167.1259941,0,167.1259941,630.5218044,455.9798204,174.541984
5269,8,13,8,3,17.98,3.93,59.15841891,194.9489114,151.6839324,0,151.6839324,398.9597604,247.275828,151.6839324,522.5787575,370.8948251,151.6839324,151.6839324,0,151.6839324,825.9915017,746.5488973,79.44260437
5270,8,14,8,3,18.31,4.21,62.79530222,224.3327054,151.9027533,0,151.9027533,185.7881905,33.8854372,151.9027533,565.3612658,413.4585125,151.9027533,151.9027533,0,151.9027533,877.0301996,807.0378097,69.99238994
5271,8,15,8,3,18.77,4.55,60.76688352,243.7866037,135.6451863,0,135.6451863,135.6451863,0,135.6451863,569.6909385,434.0457522,135.6451863,345.0988214,209.4536351,135.6451863,892.9399304,861.1616277,31.77830267
5272,8,16,8,3,18.84,4.83,54.04827797,257.294938,132.1548478,0,132.1548478,132.1548478,0,132.1548478,500.8922171,368.7373693,132.1548478,566.0381076,433.8832598,132.1548478,824.3852083,785.1089166,39.27629175
5273,8,17,8,3,18.79,5.17,44.77278112,267.9268341,125.9243671,0,125.9243671,125.9243671,0,125.9243671,387.3404791,261.416112,125.9243671,732.9009845,606.9766174,125.9243671,710.8412211,655.6564166,55.18480452
5274,8,18,8,3,18.62,5.52,34.34435266,277.331952,113.6265802,0,113.6265802,113.6265802,0,113.6265802,240.7232531,127.0966729,113.6265802,809.0662128,695.4396326,113.6265802,555.7584716,483.0564998,72.70197176
5275,8,19,8,3,18.22,5.86,23.49485286,286.4842992,97.59071961,6.09851245,91.49220716,91.49220716,0,91.49220716,91.49220716,0,91.49220716,799.644169,708.1519618,91.49220716,378.167065,307.8490104,70.31805457
5276,8,20,8,3,17.67,6,12.65497141,296.0933581,172.5948454,113.9241875,58.67065786,58.67065786,0,58.67065786,58.67065786,0,58.67065786,674.3089889,615.638331,58.67065786,197.9932079,140.5786403,57.41456763
5277,8,21,8,3,17.05,5.93,2.15725366,306.7881793,128.0711771,112.8295947,15.24158242,15.24158242,0,15.24158242,15.24158242,0,15.24158242,318.0307808,302.7891984,15.24158242,40.44655613,12.17190895,28.27464718
5278,8,22,8,3,16.23,5.66,0,319.1566328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5279,8,23,8,3,15.72,5.59,0,333.6059577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5280,8,24,8,3,15.33,5.45,0,349.994858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5281,8,1,9,4,15.02,5.45,0,7.3685097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5282,8,2,9,4,14.78,5.38,0,24.0625166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5283,8,3,9,4,14.71,5.45,0,38.8929883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5284,8,4,9,4,14.64,5.59,0,51.5961567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5285,8,5,9,4,14.63,5.66,0,62.532278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5286,8,6,9,4,14.59,5.72,0,72.2838657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5287,8,7,9,4,14.51,5.72,0,81.47998566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5288,8,8,9,4,14.51,5.72,9.316968039,90.81312914,96.16392355,66.40876534,29.75515821,313.386788,283.6316298,29.75515821,29.75515821,0,29.75515821,29.75515821,0,29.75515821,72.39689081,47.7911661,24.60572471
5289,8,9,9,4,15.16,5.66,20.09537488,101.1988229,103.4579861,31.64102909,71.81695701,628.031276,556.214319,71.81695701,71.81695701,0,71.81695701,71.81695701,0,71.81695701,260.0348624,203.8236198,56.21124261
5290,8,10,9,4,16.2,6.28,30.97825122,114.1370355,100.1336718,0,100.1336718,745.365658,645.2319862,100.1336718,182.3083761,82.1747043,100.1336718,100.1336718,0,100.1336718,456.589929,390.490037,66.09989201
5291,8,11,9,4,17.28,6.55,41.57656308,132.3947176,118.5995283,0,118.5995283,723.7070462,605.1075179,118.5995283,332.1725561,213.5730278,118.5995283,118.5995283,0,118.5995283,627.216614,569.2515427,57.9650713
5292,8,12,9,4,18.29,6.97,51.27512502,159.9758714,128.2176897,0,128.2176897,604.5157741,476.2980844,128.2176897,462.0653454,333.8476557,128.2176897,128.2176897,0,128.2176897,772.7829216,725.3694816,47.41343997
5293,8,13,9,4,19.25,7.38,58.91325956,194.8882172,128.7561739,0,128.7561739,409.5977531,280.8415792,128.7561739,554.7066864,425.9505125,128.7561739,128.7561739,0,128.7561739,873.1386586,846.2138253,26.92483328
5294,8,14,9,4,20.01,7.66,62.5121364,224.0720316,131.0078329,0,131.0078329,167.9785969,36.970764,131.0078329,593.333782,462.3259491,131.0078329,131.0078329,0,131.0078329,914.6605988,891.4159529,23.24464595
5295,8,15,9,4,20.49,7.79,60.48552851,243.502081,130.9834594,0,130.9834594,130.9834594,0,130.9834594,577.5198679,446.5364085,130.9834594,345.2698581,214.2863987,130.9834594,900.5524274,874.9086456,25.64378183
5296,8,16,9,4,20.7,7.86,53.79461319,257.0333333,129.7666987,0,129.7666987,129.7666987,0,129.7666987,505.9671395,376.2004408,129.7666987,568.8282644,439.0615657,129.7666987,825.9392357,789.8384508,36.10078495
5297,8,17,9,4,20.72,7.79,44.54302603,267.6909895,125.75585,0,125.75585,125.75585,0,125.75585,390.5275351,264.7716851,125.75585,733.3904861,607.6346361,125.75585,707.7922457,652.3257377,55.46650803
5298,8,18,9,4,20.52,7.72,34.12760722,277.1170216,113.3728857,0,113.3728857,113.3728857,0,113.3728857,243.4474452,130.0745595,113.3728857,809.3512681,695.9783824,113.3728857,552.7146216,479.8694854,72.84513622
5299,8,19,9,4,19.95,7.59,23.2817534,286.2862032,93.65635559,3.53956403,90.11679156,90.11679156,0,90.11679156,90.11679156,0,90.11679156,808.0153851,717.8985935,90.11679156,376.4201794,308.9087434,67.51143602
5300,8,20,9,4,19.11,7.31,12.43828335,295.9111371,170.7752546,113.0264952,57.7487594,57.7487594,0,57.7487594,57.7487594,0,57.7487594,680.3224919,622.5737325,57.7487594,195.4944321,139.5624812,55.93195092
5301,8,21,9,4,17.8,7.03,1.931236066,306.625822,125.1295682,110.7809483,14.34861986,14.34861986,0,14.34861986,14.34861986,0,14.34861986,314.4938045,300.1451846,14.34861986,37.37195092,10.78801223,26.58393869
5302,8,22,9,4,16.65,6.9,0,319.0254621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5303,8,23,9,4,16,6.69,0,333.5258167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5304,8,24,9,4,15.59,6.55,0,349.9883187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5305,8,1,10,5,15.37,6.48,0,7.448468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
