Hour/year,Month,Hour/day,Day/month,Day/week,Air temp.,Wind speed,Solar alt,Solar azim,I_GvT_N,I_Gvd_N,I_Gvdif_N,I_GvT_E,I_Gvd_E,I_Gvdif_E,I_GvT_S,I_Gvd_S,I_Gvdif_S,I_GvT_W,I_Gvd_W,I_Gvdif_W,I_GhT,I_GhD,I_GhDif,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40
931,2,19,8,4,10.66,1.1,3.58410145,245.55348433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
932,2,20,8,4,9.03,1.17,0.0,255.59971524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
933,2,21,8,4,7.13,1.45,0.0,265.350809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
934,2,22,8,4,4.89,1.79,0.0,275.5391943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
935,2,23,8,4,3.04,2.07,0.0,287.17695000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
936,2,24,8,4,1.91,2.21,0.0,301.8853403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
937,2,1,9,5,1.2,2.28,0.0,322.4831676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
938,2,2,9,5,0.72,2.28,0.0,350.2672781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
939,2,3,9,5,0.41,2.28,0.0,20.979519399999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
940,2,4,9,5,0.42,2.41,0.0,45.98175760000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
941,2,5,9,5,0.31,2.41,0.0,63.842214600000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
942,2,6,9,5,0.55,2.41,0.0,77.1699364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
943,2,7,9,5,0.67,2.34,0.0,88.13782103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
944,2,8,9,5,1.17,2.55,0.0,98.08277017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
945,2,9,9,5,0.68,2.69,0.0,107.8830903,6.492679185,0.0,6.492679185,323.7265571,317.2338779,6.492679185,108.8530472,102.360368,6.492679185,6.492679185,0.0,6.492679185,47,24,23,,,,,,,,,,,,,,,,,
946,2,10,9,5,2.03,2.55,7.550431858,118.22105101,43.94046784,0.0,43.94046784,698.3177293,654.3772615,43.94046784,395.1240855,351.1836177,43.94046784,43.94046784,0.0,43.94046784,219,157,62,,,,,,,,,,,,,,,,,
947,2,11,9,5,5.36,2.34,16.73108136,129.70546672,77.20828904,0.0,77.20828904,699.4509985,622.2427095,77.20828904,593.904438,516.6961489,77.20828904,77.20828904,0.0,77.20828904,374,287,87,,,,,,,,,,,,,,,,,
948,2,12,9,5,9.16,2.21,24.38775359,142.86410316,97.69868917,0.0,97.69868917,593.2389454,495.5402563,97.69868917,752.0678103,654.3691211,97.69868917,97.69868917,0.0,97.69868917,492,392,100,,,,,,,,,,,,,,,,,
949,2,13,9,5,11.77,1.93,29.8656118,157.9585139,107.7187222,0.0,107.7187222,413.1291784,305.4104562,107.7187222,862.0631027,754.3443805,107.7187222,107.7187222,0.0,107.7187222,562,460,102,,,,,,,,,,,,,,,,,
950,2,14,9,5,13.36,1.24,32.49705604,174.634942027,112.3612451,0.0,112.3612451,185.5264462,73.16520108,112.3612451,891.4391247,779.0778796,112.3612451,112.3612451,0.0,112.3612451,567,460,107,,,,,,,,,,,,,,,,,
951,2,15,9,5,14.14,0.48,31.87710603,191.76124829,108.6422071,0.0,108.6422071,108.6422071,0.0,108.6422071,858.9220906,750.2798835,108.6422071,264.8543208,156.2121137,108.6422071,516,413,103,,,,,,,,,,,,,,,,,
952,2,16,9,5,14.39,0.07,28.10700808,207.93695881,96.74840462,0.0,96.74840462,96.74840462,0.0,96.74840462,756.2314838,659.4830792,96.74840462,446.4715662,349.7231616,96.74840462,411,319,92,,,,,,,,,,,,,,,,,
953,2,17,9,5,14.22,0.21,21.7280415,222.30400286,70.81319078,0.0,70.81319078,70.81319078,0.0,70.81319078,636.5398351,565.7266443,70.81319078,585.6570818,514.843891,70.81319078,277,219,58,,,,,,,,,,,,,,,,,
954,2,18,9,5,13.51,0.48,13.42789591,234.78189715,38.80357112,0.0,38.80357112,38.80357112,0.0,38.80357112,334.9011837,296.0976126,38.80357112,458.2672658,419.4636946,38.80357112,96,61,35,,,,,,,,,,,,,,,,,
955,2,19,9,5,11.85,0.76,3.81775118,245.76724807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
956,2,20,9,5,9.71,1.17,0.0,255.82907149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
957,2,21,9,5,6.64,1.79,0.0,265.59712889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
958,2,22,9,5,4.7,2.07,0.0,275.80630278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
959,2,23,9,5,3.82,2.28,0.0,287.4676435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
960,2,24,9,5,3.35,2.41,0.0,302.1901864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
961,2,1,10,6,3.5,2.48,0.0,322.7485686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
962,2,2,10,6,3.59,2.41,0.0,350.34049400000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
963,2,3,10,6,3.5,2.28,0.0,20.786309499999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
964,2,4,10,6,3.35,2.21,0.0,45.667406099999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
965,2,5,10,6,2.87,2.34,0.0,63.5208564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
966,2,6,10,6,2.58,2.34,0.0,76.8721554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
967,2,7,10,6,2.36,2.34,0.0,87.86457276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
968,2,8,10,6,2.57,2.21,0.0,97.82916634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
969,2,9,10,6,2.68,2.21,0.0,107.64514814,5.473445126,0.0,5.473445126,282.8937322,277.4202871,5.473445126,93.71700432,88.24355919,5.473445126,5.473445126,0.0,5.473445126,47,22,25,,,,,,,,,,,,,,,,,
970,2,10,10,6,4.99,1.86,7.78272885,117.99817258,44.48851469,0.0,44.48851469,581.33732,536.8488053,44.48851469,329.914125,285.4256103,44.48851469,44.48851469,0.0,44.48851469,202,124,78,,,,,,,,,,,,,,,,,
971,2,11,10,6,9.42,1.24,16.9862063,129.50267979,93.44697567,0.0,93.44697567,345.0353937,251.588418,93.44697567,300.8602268,207.4132511,93.44697567,93.44697567,0.0,93.44697567,247,65,182,,,,,,,,,,,,,,,,,
972,2,12,10,6,12.69,0.69,24.66882859,142.69470778,124.7745769,0.0,124.7745769,440.0134078,315.2388309,124.7745769,538.505411,413.7308341,124.7745769,124.7745769,0.0,124.7745769,410,219,191,,,,,,,,,,,,,,,,,
973,2,13,10,6,14.32,0.76,30.17060233,157.84457303,108.6367917,0.0,108.6367917,396.7141368,288.0773452,108.6367917,816.1215636,707.4847719,108.6367917,108.6367917,0.0,108.6367917,542,432,110,,,,,,,,,,,,,,,,,
974,2,14,10,6,14.88,1.45,32.81621324,174.599483796,111.6367269,0.0,111.6367269,181.6536712,70.0169443,111.6367269,852.267408,740.630681,111.6367269,111.6367269,0.0,111.6367269,550,440,110,,,,,,,,,,,,,,,,,
975,2,15,10,6,14.9,1.79,32.19474156,191.81212617,114.1319482,0.0,114.1319482,114.1319482,0.0,114.1319482,788.0933885,673.9614402,114.1319482,255.0786989,140.9467506,114.1319482,487,358,129,,,,,,,,,,,,,,,,,
976,2,16,10,6,14.46,1.72,28.40868299,208.05999501,94.99381819,0.0,94.99381819,94.99381819,0.0,94.99381819,732.6529984,637.6591802,94.99381819,434.9001642,339.906346,94.99381819,403,313,90,,,,,,,,,,,,,,,,,
977,2,17,10,6,13.82,1.45,22.00639025,222.47530812,82.04276481,0.0,82.04276481,82.04276481,0.0,82.04276481,364.7070415,282.6642767,82.04276481,340.8328424,258.7900776,82.04276481,207,86,121,,,,,,,,,,,,,,,,,
978,2,18,10,6,13.07,1.1,13.68255359,234.98216009,40.58654423,0.0,40.58654423,40.58654423,0.0,40.58654423,229.9666562,189.380112,40.58654423,310.8702188,270.2836745,40.58654423,82,37,45,,,,,,,,,,,,,,,,,
979,2,19,10,6,11.59,0.76,4.052488669,245.98605477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
980,2,20,10,6,11.66,0.28,0.0,256.06323088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
981,2,21,10,6,10.81,0.34,0.0,265.84810964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
982,2,22,10,6,9.91,1.03,0.0,276.07801122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
983,2,23,10,6,7.16,1.45,0.0,287.76287560000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
984,2,24,10,6,5.65,1.66,0.0,302.4993469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
985,2,1,11,7,4.75,1.72,0.0,323.01782430000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
986,2,2,11,7,4.18,1.66,0.0,350.4190302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
987,2,3,11,7,3.95,1.52,0.0,20.599897700000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
988,2,4,11,7,3.55,1.66,0.0,45.35725690000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
989,2,5,11,7,3.02,1.79,0.0,63.200996200000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
990,2,6,11,7,2.72,1.72,0.0,76.5744309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
991,2,7,11,7,2.38,2.0,0.0,87.59070812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
992,2,8,11,7,2.19,2.21,0.0,97.57464169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
993,2,9,11,7,2.36,2.41,0.0,107.40617165,2.680077969,0.0,2.680077969,193.7642861,191.0842081,2.680077969,62.58484388,59.90476592,2.680077969,2.680077969,0.0,2.680077969,45,16,29,,,,,,,,,,,,,,,,,
994,2,10,11,7,4.53,2.28,8.019812265,117.77429197000001,45.93805944,0.0,45.93805944,650.9786976,605.0406381,45.93805944,364.5929408,318.6548813,45.93805944,45.93805944,0.0,45.93805944,216,147,69,,,,,,,,,,,,,,,,,
995,2,11,11,7,7.65,2.48,17.24608532,129.29912165,94.12941949,0.0,94.12941949,572.5754767,478.4460572,94.12941949,485.7207316,391.5913121,94.12941949,94.12941949,0.0,94.12941949,350,229,121,,,,,,,,,,,,,,,,,
996,2,12,11,7,9.84,2.69,24.95464435,142.52512795,117.5701186,0.0,117.5701186,512.2847055,394.7145869,117.5701186,632.4395649,514.8694463,117.5701186,117.5701186,0.0,117.5701186,457,306,151,,,,,,,,,,,,,,,,,
997,2,13,11,7,11.54,2.69,30.48023865,157.73159981,108.3737653,0.0,108.3737653,406.1426645,297.7688992,108.3737653,835.551458,727.1776927,108.3737653,108.3737653,0.0,108.3737653,558,453,105,,,,,,,,,,,,,,,,,
998,2,14,11,7,12.75,2.76,33.13967439,174.566691862,112.8551133,0.0,112.8551133,184.3325106,71.47739723,112.8551133,864.3438597,751.4887464,112.8551133,112.8551133,0.0,112.8551133,563,453,110,,,,,,,,,,,,,,,,,
999,2,15,11,7,13.42,3.17,32.51600105,191.8673495,107.6280865,0.0,107.6280865,107.6280865,0.0,107.6280865,839.705083,732.0769966,107.6280865,261.4652522,153.8371657,107.6280865,515,414,101,,,,,,,,,,,,,,,,,
1000,2,16,11,7,13.54,3.52,28.71310687,208.18835366,95.7770441,0.0,95.7770441,95.7770441,0.0,95.7770441,745.6764962,649.8994521,95.7770441,444.080008,348.3029639,95.7770441,414,325,89,,,,,,,,,,,,,,,,,
1001,2,17,11,7,13.3,3.45,22.28667496,222.65213549999999,75.13931834,0.0,75.13931834,75.13931834,0.0,75.13931834,566.3331051,491.1937867,75.13931834,527.6407354,452.501417,75.13931834,265,193,72,,,,,,,,,,,,,,,,,
1002,2,18,11,7,12.53,2.97,13.93854953,235.18772761,40.31699765,0.0,40.31699765,40.31699765,0.0,40.31699765,313.1374704,272.8204727,40.31699765,432.6748595,392.3578618,40.31699765,98,60,38,,,,,,,,,,,,,,,,,
1003,2,19,11,7,10.45,3.79,4.288208827,246.20985107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
1004,2,20,11,7,8.39,3.86,0.0,256.30212075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
1005,2,21,11,7,6.99,4.21,0.0,266.10366042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
1006,2,22,11,7,5.99,4.21,0.0,276.35420734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
1007,2,23,11,7,5.23,3.72,0.0,288.0625048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
1008,2,24,11,7,4.46,3.31,0.0,302.8126418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
1009,2,1,12,1,3.7,3.1,0.0,323.29072959999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
1010,2,2,12,1,2.98,2.97,0.0,350.50270439999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
1011,2,3,12,1,2.45,2.9,0.0,20.42025849999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
1012,2,4,12,1,2.01,2.9,0.0,45.05146980000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
1013,2,5,12,1,1.63,2.97,0.0,62.88282770000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
1014,2,6,12,1,1.36,3.03,0.0,76.2769309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
1015,2,7,12,1,1.19,3.03,0.0,87.31636469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
1016,2,8,12,1,0.91,2.76,0.0,97.31930886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
1017,2,9,12,1,0.86,2.76,0.0,107.16625333,3.462139396,0.0,3.462139396,317.0006034,313.538464,3.462139396,100.316177,96.85403762,3.462139396,3.462139396,0.0,3.462139396,56,28,28,,,,,,,,,,,,,,,,,
1018,2,10,12,1,3.09,2.41,8.261602972,117.54948422999999,46.80240287,0.0,46.80240287,704.8896398,658.0872369,46.80240287,390.1036467,343.3012438,46.80240287,46.80240287,0.0,46.80240287,230,166,64,,,,,,,,,,,,,,,,,
1019,2,11,12,1,7.21,2.07,17.51063028,129.09485161,79.31577764,0.0,79.31577764,700.0587403,620.7429627,79.31577764,583.6872904,504.3715128,79.31577764,79.31577764,0.0,79.31577764,384,295,89,,,,,,,,,,,,,,,,,
1020,2,12,12,1,10.81,1.72,25.2451045,142.355411,98.68187022,0.0,98.68187022,598.3978707,499.7160004,98.68187022,746.5327477,647.8508775,98.68187022,98.68187022,0.0,98.68187022,505,406,99,,,,,,,,,,,,,,,,,
1021,2,13,12,1,13.25,1.31,30.79441693,157.61963925999999,109.2945763,0.0,109.2945763,413.7734862,304.47891,109.2945763,848.7350848,739.4405086,109.2945763,109.2945763,0.0,109.2945763,572,468,104,,,,,,,,,,,,,,,,,
1022,2,14,12,1,14.62,0.69,33.46732681,174.536619748,117.1623795,0.0,117.1623795,188.2715855,71.10920599,117.1623795,860.6401307,743.4777512,117.1623795,117.1623795,0.0,117.1623795,571,450,121,,,,,,,,,,,,,,,,,
1023,2,15,12,1,15.21,0.97,32.84076114,191.92697377,128.328373,0.0,128.328373,128.328373,0.0,128.328373,709.1945407,580.8661677,128.328373,251.0217068,122.6933338,128.328373,472,289,183,,,,,,,,,,,,,,,,,
1024,2,16,12,1,15.09,1.66,29.02014961,208.32206926,103.4589667,0.0,103.4589667,103.4589667,0.0,103.4589667,705.1585684,601.6996017,103.4589667,427.7398408,324.2808741,103.4589667,410,297,113,,,,,,,,,,,,,,,,,
1025,2,17,12,1,14.48,1.86,22.56876792,222.83448511,78.06587389,0.0,78.06587389,78.06587389,0.0,78.06587389,569.217181,491.1513071,78.06587389,533.4263779,455.360504,78.06587389,273,196,77,,,,,,,,,,,,,,,,,
1026,2,18,12,1,13.37,1.45,14.19576621,235.39856802,42.78071883,0.0,42.78071883,42.78071883,0.0,42.78071883,217.2058529,174.425134,42.78071883,295.6108255,252.8301067,42.78071883,87,34,53,,,,,,,,,,,,,,,,,
1027,2,19,12,1,11.84,1.1,4.524808268,246.43858108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
1028,2,20,12,1,10.83,0.55,0.0,256.54566633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
1029,2,21,12,1,10.13,0.97,0.0,266.36368874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
1030,2,22,12,1,7.1,1.66,0.0,276.63477763000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
1031,2,23,12,1,5.64,1.93,0.0,288.3663886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
1032,2,24,12,1,4.51,2.0,0.0,303.129892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
1033,2,1,13,2,3.57,2.0,0.0,323.5670818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
1034,2,2,13,2,2.85,1.93,0.0,350.59133310000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
1035,2,3,13,2,2.12,1.86,0.0,20.24735229999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
1036,2,4,13,2,1.78,1.86,0.0,44.7501881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
1037,2,5,13,2,2.01,1.72,0.0,62.5665343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
1038,2,6,13,2,2.25,1.66,0.0,75.9798174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
1039,2,7,13,2,2.5,1.72,0.0,87.04167585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
1040,2,8,13,2,3.43,1.86,0.0,97.06327719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
1041,2,9,13,2,3.49,1.79,0.0,106.9254828,0.885576367,0.0,0.885576367,273.959063,273.0734866,0.885576367,83.98432591,83.09874954,0.885576367,0.885576367,0.0,0.885576367,57,26,31,,,,,,,,,,,,,,,,,
1042,2,10,13,2,5.9,1.03,8.508019099,117.32382167,47.96774066,0.0,47.96774066,691.6330862,643.6653455,47.96774066,380.5271781,332.5594375,47.96774066,47.96774066,0.0,47.96774066,231,164,67,,,,,,,,,,,,,,,,,
1043,2,11,13,2,9.56,1.38,17.77975075,128.88992621,81.10965586,0.0,81.10965586,691.03795,609.9282941,81.10965586,573.082713,491.9730571,81.10965586,81.10965586,0.0,81.10965586,385,291,94,,,,,,,,,,,,,,,,,
1044,2,12,13,2,10.84,2.21,25.54011087,142.18560135,124.3918422,0.0,124.3918422,436.9569077,312.5650655,124.3918422,527.139266,402.7474239,124.3918422,124.3918422,0.0,124.3918422,414,200,214,,,,,,,,,,,,,,,,,
1045,2,13,13,2,11.44,3.1,31.11303202,157.50873364,119.7969289,0.0,119.7969289,402.6799595,282.8830306,119.7969289,803.0315288,683.2345999,119.7969289,119.7969289,0.0,119.7969289,556,420,136,,,,,,,,,,,,,,,,,
1046,2,14,13,2,11.41,3.66,33.79905698,174.50931873,134.6347816,0.0,134.6347816,153.9150834,19.28030182,134.6347816,335.2103012,200.5755196,134.6347816,134.6347816,0.0,134.6347816,334,55,279,,,,,,,,,,,,,,,,,
1047,2,15,13,2,10.98,3.45,33.16889806,191.99105243,133.2006516,0.0,133.2006516,133.2006516,0.0,133.2006516,423.6194938,290.4188422,133.2006516,194.8836815,61.68302994,133.2006516,359,101,258,,,,,,,,,,,,,,,,,
1048,2,16,13,2,10.64,2.83,29.32968125,208.46117376,98.70594607,0.0,98.70594607,98.70594607,0.0,98.70594607,189.6349225,90.92897645,98.70594607,147.9965988,49.29065278,98.70594607,220,22,198,,,,,,,,,,,,,,,,,
1049,2,17,13,2,10.38,2.69,22.85254216,223.02235409,60.01500966,0.0,60.01500966,60.01500966,0.0,60.01500966,90.96414809,30.94913842,60.01500966,88.89813138,28.88312172,60.01500966,121,5,116,,,,,,,,,,,,,,,,,
1050,2,18,13,2,9.76,2.62,14.45408754,235.61464668,31.45214658,0.0,31.45214658,31.45214658,0.0,31.45214658,78.86225571,47.41010913,31.45214658,100.7308489,69.27870231,31.45214658,60,6,54,,,,,,,,,,,,,,,,,
1051,2,19,13,2,8.72,1.86,4.762185423,246.67218631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
1052,2,20,13,2,8.21,1.66,0.0,256.79379073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
1053,2,21,13,2,7.83,1.66,0.0,266.62810044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
1054,2,22,13,2,7.38,1.66,0.0,276.91960737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
1055,2,23,13,2,7.21,1.86,0.0,288.6743842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
1056,2,24,13,2,7.15,2.0,0.0,303.4509188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
